1900	5	戒烟好处	http://baike.fututa.com/zhishi/z7726.html
1923	0	清华大学陈明游泳馆	http://www.aibang.com/detail/1229946585-421828247
1924	1	清华大学陈明游泳馆	http://www.aibang.com/detail/1229946585-421828247/reviews/
1925	2	清华大学陈明游泳馆	http://spot6510.ifindu.cn/
1926	3	清华大学陈明游泳馆	http://zh.wikipedia.org/zh-hk/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6%E9%99%88%E6%98%8E%E6%B8%B8%E6%B3%B3%E9%A6%86
1927	4	清华大学陈明游泳馆	http://guazi.ganji.com/place-61005.html
1928	5	清华大学陈明游泳馆	http://bj.city8.com/bianminfuwu/2032900_RUBL.html
1949	0	清华大学陈明游泳馆价格	http://zh.wikipedia.org/zh-cn/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6%E9%99%88%E6%98%8E%E6%B8%B8%E6%B3%B3%E9%A6%86
1950	1	清华大学陈明游泳馆价格	http://www.aibang.com/detail/1229946585-421828247
1951	2	清华大学陈明游泳馆价格	http://bus.aibang.com/beijing/busxid-1229946585-421828247
1952	3	清华大学陈明游泳馆价格	http://guazi.ganji.com/place-61005.html
1953	4	清华大学陈明游泳馆价格	http://merchant.letyo.com/beijing/m_447459.html
1954	5	清华大学陈明游泳馆价格	http://company.zhaopin.com/P4/CC7923/5253/CC792352533.htm?f=a
1981	0	清华大学陈明游泳馆学生价格	http://guazi.ganji.com/place-61005.html
1982	1	清华大学陈明游泳馆学生价格	http://company.zhaopin.com/P3/CC7923/5252/CC792352528.htm
1983	2	清华大学陈明游泳馆学生价格	http://bus.aibang.com/beijing/busxid-1229946585-421828247
1984	3	清华大学陈明游泳馆学生价格	http://merchant.letyo.com/beijing/m_447459.html
